user	shortcode	posttype	imgname	randomid
climatechangetruth	BwaQ7k8HQao	GraphSidecar	2019-04-18_20-31-22_UTC_4.jpg	5752
cnnclimate	B29MsLJDPQq	GraphImage	2019-09-28_13-16-05_UTC.jpg	5753
cnnclimate	B2wrNu1pLIw	GraphVideo	2019-09-23_16-32-55_UTC.jpg	5754
nasaclimatechange	z3NWnwOXW8	GraphImage	2015-03-05_22-23-02_UTC.jpg	5755
nasaclimatechange	BLRo5JTD-ts	GraphImage	2016-10-07_20-46-00_UTC.jpg	5756
climatereality	BlVneEVghIw	GraphImage	2018-07-17_15-26-46_UTC.jpg	5757
climemechange	BwpD9qqngx9	GraphImage	2019-04-24_14-26-40_UTC.jpg	5758
thisiszerohour	B56NewQnqq9	GraphVideo	2019-12-10_23-07-19_UTC.jpg	5759
climatesavemovement	BuLm3U5AzeK	GraphImage	2019-02-22_10-51-37_UTC.jpg	5760
thisiszerohour	Bz5gugznXeI	GraphSidecar	2019-07-14_13-20-02_UTC_8.jpg	5761
everydayclimatechange	6_AXTWhEHx	GraphImage	2015-08-29_22-43-13_UTC.jpg	5762
thisiszerohour	BpxM5osnXNI	GraphImage	2018-11-04_18-38-55_UTC.jpg	5763
everydayclimatechange	9vrJFKBEBf	GraphImage	2015-11-06_13-23-21_UTC.jpg	5764
everydayclimatechange	9xxlufhEMQ	GraphImage	2015-11-07_08-58-10_UTC.jpg	5765
thisiszerohour	Bv-SZbUn_pn	GraphSidecar	2019-04-07_23-45-26_UTC_1.jpg	5766
everydayclimatechange	B26mo-CFAx2	GraphSidecar	2019-09-27_13-05-07_UTC_10.jpg	5767
climatesavemovement	Bk6JdTYnpqk	GraphImage	2018-07-06_23-25-02_UTC.jpg	5768
cnnclimate	B6LocC5p5-n	GraphImage	2019-12-17_17-22-06_UTC.jpg	5769
climatesavemovement	BzX-JWVJNC7	GraphSidecar	2019-07-01_12-42-55_UTC_1.jpg	5770
everydayclimatechange	8BBDXpBEPp	GraphImage	2015-09-24_13-59-06_UTC.jpg	5771
thisiszerohour	B3nkCdHnUd-	GraphVideo	2019-10-15_00-12-36_UTC.jpg	5772
thisiszerohour	BkDwfKshdZI	GraphSidecar	2018-06-15_20-27-50_UTC_7.jpg	5773
noaaclimate	BRoVrT5jinY	GraphImage	2017-03-14_19-28-59_UTC.jpg	5774
climatesavemovement	BXVj-tRAhOP	GraphImage	2017-08-03_15-36-45_UTC.jpg	5775
climemechange	BtRED14HDDN	GraphImage	2019-01-30_17-11-33_UTC.jpg	5776
cnnclimate	B27hYcdJzM3	GraphSidecar	2019-09-27_21-38-25_UTC_4.jpg	5777
nasaclimatechange	26RYVzOXZ9	GraphImage	2015-05-20_16-30-08_UTC.jpg	5778
ipcc	B5nNVMOnDec	GraphVideo	2019-12-03_13-52-58_UTC.jpg	5779
everydayclimatechange	BNmN-7yjx6m	GraphImage	2016-12-04_13-37-42_UTC.jpg	5780
everydayclimatechange	BTM7EOojzmz	GraphImage	2017-04-22_20-59-45_UTC.jpg	5781
ipcc	BtywuxRnKLK	GraphImage	2019-02-12_19-16-49_UTC.jpg	5782
cnnclimate	B6SzubmlEiZ	GraphImage	2019-12-20_12-15-25_UTC.jpg	5783
climatesavemovement	Bj-5iwdn1qf	GraphImage	2018-06-13_23-10-46_UTC.jpg	5784
everydayclimatechange	BJJ3vGdjPzq	GraphImage	2016-08-16_03-18-59_UTC.jpg	5785
everydayclimatechange	_7FR3uhEBo	GraphImage	2015-12-30_16-46-10_UTC.jpg	5786
cnnclimate	B2Rtg3WJC9O	GraphImage	2019-09-11_15-56-19_UTC.jpg	5787
everydayclimatechange	zmZuBZBEPp	GraphImage	2015-02-27_09-44-00_UTC.jpg	5788
thisiszerohour	BkjmNi7Bcbf	GraphSidecar	2018-06-28_05-13-45_UTC_1.jpg	5789
climatereality	BCBrJssqp_o	GraphImage	2016-02-20_23-15-20_UTC.jpg	5790
climemechange	B5nX-xtHAK_	GraphImage	2019-12-03_15-25-38_UTC.jpg	5791
everydayclimatechange	1K_IfEBEDn	GraphImage	2015-04-07_11-14-59_UTC.jpg	5792
everydayclimatechange	B76LyY9lhlh	GraphSidecar	2020-01-29_15-47-27_UTC_3.jpg	5793
thisiszerohour	B5OTNIRHYFS	GraphSidecar	2019-11-23_21-42-54_UTC_2.jpg	5794
climatesavemovement	BQBEBRkAp-W	GraphImage	2017-02-02_16-52-55_UTC.jpg	5795
climatesavemovement	B2MGV2VJMIq	GraphSidecar	2019-09-09_11-37-50_UTC_2.jpg	5796
thisiszerohour	BkQQSG0B1Bh	GraphImage	2018-06-20_16-56-34_UTC.jpg	5797
climate.change.communication	BysPa9Xn1YE	GraphSidecar	2019-06-14_13-07-17_UTC_2.jpg	5798
everydayclimatechange	BXabFNOggoE	GraphSidecar	2017-08-05_12-55-12_UTC_2.jpg	5799
nasaclimatechange	4jzYMFuXTV	GraphVideo	2015-06-30_16-07-27_UTC.jpg	5800
thisiszerohour	B1pxdiKnN7p	GraphSidecar	2019-08-27_03-41-12_UTC_2.jpg	5801
climatesavemovement	Bx4KEG3pdW4	GraphSidecar	2019-05-25_07-39-58_UTC_5.jpg	5802
climatesavemovement	BZmghwqArZo	GraphImage	2017-09-28_22-36-28_UTC.jpg	5803
climemechange	B2EndrpnX0y	GraphSidecar	2019-09-06_13-53-20_UTC_2.jpg	5804
nasaclimatechange	zN-0ZJuXRH	GraphImage	2015-02-17_22-07-10_UTC.jpg	5805
climatesavemovement	ByfP_M4B35i	GraphImage	2019-06-09_12-02-07_UTC.jpg	5806
climate.change.communication	BvCOMsFnBUc	GraphImage	2019-03-15_15-54-19_UTC.jpg	5807
climatechangetruth	BynOUOsnfhn	GraphImage	2019-06-12_14-21-26_UTC.jpg	5808
everydayclimatechange	BwwA1heFYem	GraphImage	2019-04-27_07-14-01_UTC.jpg	5809
everydayclimatechange	BI2B1JXjhYF	GraphImage	2016-08-08_10-22-23_UTC.jpg	5810
everydayclimatechange	BpCXiFoHuui	GraphImage	2018-10-17_14-07-31_UTC.jpg	5811
everydayclimatechange	BE9NJtVhEGb	GraphImage	2016-05-03_19-10-25_UTC.jpg	5812
climatesavemovement	Bue2u4hgLOt	GraphSidecar	2019-03-01_22-15-51_UTC_3.jpg	5813
climatesavemovement	B7HkVufjDDN	GraphImage	2020-01-10_00-01-22_UTC.jpg	5814
climatereality	B43aF3GldbR	GraphSidecar	2019-11-15_00-20-32_UTC_2.jpg	5815
everydayclimatechange	BAheaIxBEPu	GraphImage	2016-01-14_14-36-54_UTC.jpg	5816
thisiszerohour	BmYjMT8BAEq	GraphSidecar	2018-08-12_15-18-31_UTC_4.jpg	5817
climate.change.communication	Bt_o3RsHVex	GraphImage	2019-02-17_19-18-12_UTC.jpg	5818
climatesavemovement	BZYVy3BAlDF	GraphSidecar	2017-09-23_10-33-19_UTC_8.jpg	5819
nasaclimatechange	7gKFvbuXdU	GraphImage	2015-09-11_19-43-08_UTC.jpg	5820
everydayclimatechange	BTPHWTjjb3B	GraphImage	2017-04-23_17-25-33_UTC.jpg	5821
climatechangetruth	Bx-5aHlndHR	GraphSidecar	2019-05-27_22-29-07_UTC_1.jpg	5822
climatesavemovement	BsnrIY8gSUk	GraphSidecar	2019-01-14_15-24-51_UTC_3.jpg	5823
thisiszerohour	BzD0lrVnVQE	GraphSidecar	2019-06-23_16-54-36_UTC_4.jpg	5824
everydayclimatechange	BJx1tPTjSMS	GraphImage	2016-08-31_15-50-53_UTC.jpg	5825
thisiszerohour	BuxhwmrnKW-	GraphSidecar	2019-03-09_04-18-09_UTC_4.jpg	5826
thisiszerohour	BhkDoshBd0y	GraphSidecar	2018-04-14_19-56-41_UTC_2.jpg	5827
everydayclimatechange	1TPKB-BEEu	GraphImage	2015-04-10_16-08-55_UTC.jpg	5828
climatereality	BNjI3OZFbxT	GraphImage	2016-12-03_08-55-14_UTC.jpg	5829
climatesavemovement	BiK8cNenyzT	GraphImage	2018-04-29_22-24-11_UTC.jpg	5830
nasaclimatechange	_SawWGuXfm	GraphImage	2015-12-14_21-44-58_UTC.jpg	5831
thisiszerohour	BtmZcyPHRK1	GraphSidecar	2019-02-08_00-02-30_UTC_3.jpg	5832
nasaclimatechange	BYWZ2wqD5wX	GraphImage	2017-08-28_19-58-56_UTC.jpg	5833
climatesavemovement	BvM_Ycvgy2x	GraphSidecar	2019-03-19_20-16-30_UTC_3.jpg	5834
ipcc	BrAfK-OHH2v	GraphImage	2018-12-05_13-38-34_UTC.jpg	5835
everydayclimatechange	BIdrOkDDFMD	GraphImage	2016-07-29_23-23-06_UTC.jpg	5836
climatereality	BU-EIPrgZfT	GraphImage	2017-06-05_19-33-07_UTC.jpg	5837
climatesavemovement	B3SgYbKJKMz	GraphSidecar	2019-10-06_19-52-12_UTC_2.jpg	5838
everydayclimatechange	BCxIyHchEEQ	GraphImage	2016-03-10_09-38-34_UTC.jpg	5839
everydayclimatechange	BMANuTlDoVD	GraphImage	2016-10-25_22-52-54_UTC.jpg	5840
climatereality	B2XftSllGyE	GraphSidecar	2019-09-13_21-51-08_UTC_2.jpg	5841
cnnclimate	BxLG7wLBh7S	GraphImage	2019-05-07_19-46-47_UTC.jpg	5842
climemechange	BvHT-zgnWY-	GraphImage	2019-03-17_15-21-03_UTC.jpg	5843
climatesavemovement	BzTxOpBJ1nL	GraphSidecar	2019-06-29_21-33-05_UTC_2.jpg	5844
noaaclimate	6f24KMK3n5	GraphImage	2015-08-17_20-23-52_UTC.jpg	5845
climemechange	BwuPoBynaTz	GraphImage	2019-04-26_14-44-46_UTC.jpg	5846
everydayclimatechange	4pW2A1BENg	GraphImage	2015-07-02_19-53-34_UTC.jpg	5847
everydayclimatechange	BYvjmlQAeNN	GraphImage	2017-09-07_14-25-07_UTC.jpg	5848
noaaclimate	_APKJ5q3sw	GraphImage	2015-12-07_20-17-19_UTC.jpg	5849
climatesavemovement	BNZwhhsgbQl	GraphImage	2016-11-29_17-29-23_UTC.jpg	5850
thisiszerohour	B6cRMksnlc5	GraphSidecar	2019-12-24_04-26-06_UTC_8.jpg	5851
everydayclimatechange	BK-OCzsDtWu	GraphImage	2016-09-30_07-45-49_UTC.jpg	5852
climemechange	B2riz4ZnHFb	GraphSidecar	2019-09-21_16-43-03_UTC_5.jpg	5853
thisiszerohour	B0JVu1vHhvi	GraphSidecar	2019-07-20_16-51-48_UTC_7.jpg	5854
climatesavemovement	B0Juhx_pdKJ	GraphSidecar	2019-07-20_20-28-28_UTC_3.jpg	5855
ipcc	BZQU--fHJlV	GraphSidecar	2017-09-20_07-52-18_UTC_3.jpg	5856
thisiszerohour	Bpm-HJKBhhj	GraphVideo	2018-10-31_19-22-34_UTC.jpg	5857
climatereality	BZwjYWVg-U_	GraphImage	2017-10-02_20-13-48_UTC.jpg	5858
climatereality	B4DdOegFzAI	GraphSidecar	2019-10-25_20-07-25_UTC_3.jpg	5859
climatesavemovement	Blb6PKJnSbL	GraphImage	2018-07-20_02-06-12_UTC.jpg	5860
climatereality	B2XftSllGyE	GraphSidecar	2019-09-13_21-51-08_UTC_3.jpg	5861
everydayclimatechange	BJTf56Xjr2U	GraphImage	2016-08-19_21-03-09_UTC.jpg	5862
thisiszerohour	B2pz3GEndbQ	GraphSidecar	2019-09-21_00-33-33_UTC_4.jpg	5863
thisiszerohour	BhzPLpGB8DO	GraphImage	2018-04-20_17-26-11_UTC.jpg	5864
cnnclimate	Bzx8kqLpxRR	GraphSidecar	2019-07-11_14-49-26_UTC_1.jpg	5865
everydayclimatechange	BwW_PVNFI_3	GraphImage	2019-04-17_13-59-03_UTC.jpg	5866
climatechangetruth	ByaTa8rnawa	GraphVideo	2019-06-07_13-57-25_UTC.jpg	5867
thisiszerohour	B64d23VH1kO	GraphSidecar	2020-01-04_03-15-28_UTC_4.jpg	5868
everydayclimatechange	BPHl6WgD6Qs	GraphImage	2017-01-11_09-13-07_UTC.jpg	5869
climemechange	BwKGvBEHaD8	GraphImage	2019-04-12_13-54-25_UTC.jpg	5870
thisiszerohour	BhF2E7oBtQp	GraphSidecar	2018-04-03_02-20-59_UTC_1.jpg	5871
climatesavemovement	B7mCbmaJpKg	GraphImage	2020-01-21_20-01-38_UTC.jpg	5872
thisiszerohour	BwkgHpvHaN-	GraphImage	2019-04-22_19-56-29_UTC.jpg	5873
everydayclimatechange	4E0vZiBENP	GraphImage	2015-06-18_15-22-54_UTC.jpg	5874
climatesavemovement	B1JJbQ2JVX6	GraphSidecar	2019-08-14_11-35-40_UTC_3.jpg	5875
everydayclimatechange	BqaOEUYgqj8	GraphSidecar	2018-11-20_16-57-59_UTC_3.jpg	5876
thisiszerohour	B3I4rMun4v5	GraphImage	2019-10-03_02-12-05_UTC.jpg	5877
cnnclimate	B3FTjmhpIFZ	GraphImage	2019-10-01_16-50-01_UTC.jpg	5878
cnnclimate	B4718SMFBve	GraphImage	2019-11-16_17-40-52_UTC.jpg	5879
climatesavemovement	BM_1sKDAI5Y	GraphImage	2016-11-19_15-54-17_UTC.jpg	5880
cnnclimate	ByTU3zUp8Mg	GraphImage	2019-06-04_20-53-54_UTC.jpg	5881
climate.change.communication	BuWhcLpnAHn	GraphImage	2019-02-26_16-35-52_UTC.jpg	5882
thisiszerohour	BkTkJ8EBUtn	GraphSidecar	2018-06-21_23-47-56_UTC_3.jpg	5883
climemechange	B325rxuHw3r	GraphSidecar	2019-10-20_23-05-58_UTC_8.jpg	5884
thisiszerohour	BvPzC-yHsdk	GraphSidecar	2019-03-20_22-26-26_UTC_3.jpg	5885
noaaclimate	9widwZq3n5	GraphImage	2015-11-06_21-26-46_UTC.jpg	5886
everydayclimatechange	BZR7SxaAUmv	GraphVideo	2017-09-20_22-46-18_UTC.jpg	5887
climate.change.communication	B6MGtd6Hl-u	GraphSidecar	2019-12-17_21-46-38_UTC_2.jpg	5888
climatesavemovement	B4lZVAQpRKb	GraphSidecar	2019-11-08_00-27-32_UTC_2.jpg	5889
climatesavemovement	Bur1_DvAAEH	GraphSidecar	2019-03-06_23-19-27_UTC_2.jpg	5890
everydayclimatechange	5HnccEhENs	GraphImage	2015-07-14_13-55-50_UTC.jpg	5891
climatesavemovement	B7wVn0GFu4A	GraphImage	2020-01-25_20-01-47_UTC.jpg	5892
climate.change.communication	Bkcyt2GlMU2	GraphSidecar	2018-06-25_13-48-20_UTC_3.jpg	5893
climate.change.communication	BkStBfClZSE	GraphImage	2018-06-21_15-46-11_UTC.jpg	5894
climatesavemovement	Bn-Js69nf5z	GraphVideo	2018-09-21_02-19-24_UTC.jpg	5895
everydayclimatechange	BKEx8FFDqOk	GraphImage	2016-09-08_00-23-31_UTC.jpg	5896
everydayclimatechange	BLnO9ngDjIp	GraphImage	2016-10-16_06-02-42_UTC.jpg	5897
everydayclimatechange	4-PJ3BBEHk	GraphImage	2015-07-10_22-30-25_UTC.jpg	5898
everydayclimatechange	BOBO9R7jlnG	GraphImage	2016-12-15_01-25-42_UTC.jpg	5899
climatesavemovement	Bf1yk4qAQBR	GraphImage	2018-03-03_00-11-09_UTC.jpg	5900
everydayclimatechange	Bjip6AIgYU6	GraphImage	2018-06-02_23-55-24_UTC.jpg	5901
noaaclimate	7dTPG1K3uP	GraphImage	2015-09-10_17-05-20_UTC.jpg	5902
climatechangetruth	Bz5V1BWHFUa	GraphImage	2019-07-14_11-44-48_UTC.jpg	5903
climemechange	BvhTH35nmS5	GraphImage	2019-03-27_17-33-48_UTC.jpg	5904
climatesavemovement	B37CNPoJ_i-	GraphImage	2019-10-22_13-37-24_UTC.jpg	5905
thisiszerohour	BzYvAEJnBqj	GraphImage	2019-07-01_19-49-49_UTC.jpg	5906
climatesavemovement	B7O3V3ClJmK	GraphImage	2020-01-12_20-01-57_UTC.jpg	5907
everydayclimatechange	BI0NrhrDld8	GraphImage	2016-08-07_17-27-27_UTC.jpg	5908
noaaclimate	Ba6oPRrjF-F	GraphImage	2017-10-31_14-40-03_UTC.jpg	5909
everydayclimatechange	8QETRfBEJ-	GraphImage	2015-09-30_10-16-06_UTC.jpg	5910
everydayclimatechange	BpeYl5AAplA	GraphImage	2018-10-28_11-15-31_UTC.jpg	5911
climemechange	Bp0RW-Wns_Z	GraphImage	2018-11-05_23-15-36_UTC.jpg	5912
everydayclimatechange	BSHte-oD1NJ	GraphImage	2017-03-26_23-53-28_UTC.jpg	5913
thisiszerohour	Bz8t4Wrn5xo	GraphSidecar	2019-07-15_19-12-41_UTC_2.jpg	5914
ipcc	B4EYyUhnsxl	GraphImage	2019-10-26_04-47-52_UTC.jpg	5915
cnnclimate	B26n25apw8e	GraphImage	2019-09-27_13-15-46_UTC.jpg	5916
climatesavemovement	BKjVFQXgp4u	GraphImage	2016-09-19_21-07-49_UTC.jpg	5917
everydayclimatechange	BkLDfI_njWw	GraphSidecar	2018-06-18_16-28-33_UTC_3.jpg	5918
thisiszerohour	BlOxu78hQU4	GraphSidecar	2018-07-14_23-41-46_UTC_3.jpg	5919
climate.change.communication	BqyBeVvnzWa	GraphSidecar	2018-11-29_22-49-42_UTC_2.jpg	5920
thisiszerohour	BtwdWugHpp4	GraphSidecar	2019-02-11_21-49-02_UTC_4.jpg	5921
everydayclimatechange	BHNtuCujKd3	GraphImage	2016-06-28_22-05-38_UTC.jpg	5922
thisiszerohour	BoeRniQBuEV	GraphSidecar	2018-10-03_13-43-10_UTC_6.jpg	5923
cnnclimate	BxffMjIJg06	GraphImage	2019-05-15_17-43-37_UTC.jpg	5924
everydayclimatechange	BAb8Mc6hEB7	GraphImage	2016-01-12_11-01-44_UTC.jpg	5925
climatereality	B7t5Zhsl6Kz	GraphSidecar	2020-01-24_21-15-53_UTC_1.jpg	5926
everydayclimatechange	B6Uc-5slKl3	GraphImage	2019-12-21_03-35-10_UTC.jpg	5927
climatesavemovement	B3PRgjaJFDm	GraphSidecar	2019-10-05_13-44-31_UTC_8.jpg	5928
noaaclimate	BAIE8lxK3gK	GraphImage	2016-01-04_17-53-24_UTC.jpg	5929
everydayclimatechange	BUWE68OjYTM	GraphImage	2017-05-21_06-50-25_UTC.jpg	5930
climatesavemovement	BgT_Z8Lhyzm	GraphImage	2018-03-14_17-40-28_UTC.jpg	5931
everydayclimatechange	BdTsu2LgkBp	GraphImage	2017-12-30_01-23-07_UTC.jpg	5932
ipcc	BpZQxcDFoQ5	GraphImage	2018-10-26_11-30-59_UTC.jpg	5933
thisiszerohour	Blg-SNGhwME	GraphSidecar	2018-07-22_01-17-46_UTC_6.jpg	5934
everydayclimatechange	BawnrhaAO3X	GraphImage	2017-10-27_17-22-46_UTC.jpg	5935
noaaclimate	05890jq3ql	GraphImage	2015-03-31_20-28-57_UTC.jpg	5936
thisiszerohour	B0rMBpynYcV	GraphSidecar	2019-08-02_20-21-10_UTC_2.jpg	5937
cnnclimate	B6tAukmJ9t7	GraphSidecar	2019-12-30_16-29-17_UTC_1.jpg	5938
noaaclimate	BX6SyTnDgzL	GraphImage	2017-08-17_21-58-25_UTC.jpg	5939
everydayclimatechange	BoH_Ni6HE5s	GraphSidecar	2018-09-24_21-59-03_UTC_3.jpg	5940
climatereality	BYBLJdrA4HB	GraphImage	2017-08-20_14-06-21_UTC.jpg	5941
thisiszerohour	BljMucmBvS_	GraphSidecar	2018-07-22_22-02-27_UTC_7.jpg	5942
climate.change.communication	BwE7oh5nOp7	GraphSidecar	2019-04-10_13-41-13_UTC_1.jpg	5943
thisiszerohour	BlJO9lEBjLk	GraphSidecar	2018-07-12_20-01-44_UTC_4.jpg	5944
climatesavemovement	BMwoI8xgko5	GraphImage	2016-11-13_18-07-16_UTC.jpg	5945
climatereality	BT686iLAtjq	GraphVideo	2017-05-10_18-00-58_UTC.jpg	5946
climatesavemovement	BlJ4U7Hn0PY	GraphImage	2018-07-13_02-03-11_UTC.jpg	5947
climate.change.communication	BsOZfHvnqbD	GraphImage	2019-01-04_19-49-39_UTC.jpg	5948
climate.change.communication	BpDAXOPBVZx	GraphSidecar	2018-10-17_20-04-18_UTC_4.jpg	5949
climemechange	ByFk-MjHKlw	GraphImage	2019-05-30_12-45-13_UTC.jpg	5950
everydayclimatechange	7D8b0bhEEM	GraphImage	2015-08-31_20-45-05_UTC.jpg	5951
everydayclimatechange	BbLkfrrg-pt	GraphImage	2017-11-07_04-34-26_UTC.jpg	5952
cnnclimate	B7L93J6FGKF	GraphImage	2020-01-11_17-00-42_UTC.jpg	5953
thisiszerohour	BvFLnZRHoa2	GraphSidecar	2019-03-16_19-29-28_UTC_6.jpg	5954
climatesavemovement	B2PkekOpBYb	GraphSidecar	2019-09-10_19-58-53_UTC_2.jpg	5955
climatesavemovement	BNeWYLpAJUw	GraphImage	2016-12-01_12-17-08_UTC.jpg	5956
everydayclimatechange	BE7az43hEAV	GraphImage	2016-05-03_02-31-17_UTC.jpg	5957
everydayclimatechange	By6dGMBlyI0	GraphSidecar	2019-06-20_01-36-09_UTC_2.jpg	5958
climatereality	B55Sg86FSR1	GraphSidecar	2019-12-10_14-24-12_UTC_4.jpg	5959
climatesavemovement	BP7nhP7gkd-	GraphImage	2017-01-31_14-07-41_UTC.jpg	5960
climatechangetruth	Bydt984ngVu	GraphImage	2019-06-08_21-45-36_UTC.jpg	5961
thisiszerohour	ByGI9tNHxOr	GraphVideo	2019-05-30_18-01-17_UTC.jpg	5962
thisiszerohour	Bp_sW6qnyjM	GraphImage	2018-11-10_09-43-10_UTC.jpg	5963
climatechangetruth	B24WzkTnR9p	GraphImage	2019-09-26_16-08-17_UTC.jpg	5964
climatesavemovement	B7EI4pApT0L	GraphSidecar	2020-01-08_16-03-06_UTC_2.jpg	5965
thisiszerohour	B2rNQN5hbir	GraphSidecar	2019-09-21_13-34-41_UTC_2.jpg	5966
everydayclimatechange	BijLnaagG7l	GraphImage	2018-05-09_08-18-34_UTC.jpg	5967
climatereality	B45L999FCen	GraphSidecar	2019-11-15_16-55-36_UTC_1.jpg	5968
climatesavemovement	Bb9vv8dAWBe	GraphImage	2017-11-26_16-14-48_UTC.jpg	5969
nasaclimatechange	yFOAHHuXVf	GraphImage	2015-01-20_15-55-17_UTC.jpg	5970
ipcc	BrH1DcnHWWw	GraphImage	2018-12-08_10-04-28_UTC.jpg	5971
everydayclimatechange	B2q3J7Goxko	GraphImage	2019-09-21_10-21-35_UTC.jpg	5972
climemechange	BziqCDJnWY0	GraphImage	2019-07-05_16-18-48_UTC.jpg	5973
ipcc	BVg7AHLnHOo	GraphImage	2017-06-19_08-26-47_UTC.jpg	5974
everydayclimatechange	BoMj_9BHJJB	GraphSidecar	2018-09-26_16-37-28_UTC_4.jpg	5975
ipcc	BL7bvysD0MK	GraphImage	2016-10-24_02-19-14_UTC.jpg	5976
thisiszerohour	BvfdrwzH899	GraphSidecar	2019-03-27_00-27-36_UTC_1.jpg	5977
noaaclimate	BFj2yicK3u7	GraphImage	2016-05-18_19-25-24_UTC.jpg	5978
cnnclimate	B4vWacHJ8Wx	GraphSidecar	2019-11-11_21-14-28_UTC_5.jpg	5979
climemechange	BtwmzaFnpza	GraphImage	2019-02-11_23-11-36_UTC.jpg	5980
everydayclimatechange	0dn8IyhEM4	GraphImage	2015-03-20_20-26-29_UTC.jpg	5981
climatesavemovement	BuWe_zOgxPM	GraphImage	2019-02-26_16-14-31_UTC.jpg	5982
nasaclimatechange	7_JW8YOXUA	GraphVideo	2015-09-23_20-33-12_UTC.jpg	5983
nasaclimatechange	ystOKNuXVW	GraphImage	2015-02-04_23-58-28_UTC.jpg	5984
everydayclimatechange	Bh60C7HAVLM	GraphImage	2018-04-23_16-02-59_UTC.jpg	5985
climate.change.communication	Brn2UUcnAjd	GraphSidecar	2018-12-20_20-31-12_UTC_5.jpg	5986
ipcc	B1a6gdQiNQJ	GraphImage	2019-08-21_09-11-38_UTC.jpg	5987
cnnclimate	B0kjVivnKXH	GraphVideo	2019-07-31_06-31-21_UTC.jpg	5988
nasaclimatechange	BbAFlRWjQm4	GraphImage	2017-11-02_17-32-40_UTC.jpg	5989
everydayclimatechange	BPsxgEBDvtj	GraphVideo	2017-01-25_19-46-17_UTC.jpg	5990
everydayclimatechange	BBYuTMfBEOM	GraphImage	2016-02-05_01-33-59_UTC.jpg	5991
climatesavemovement	BfO8WK3gmsK	GraphImage	2018-02-15_22-06-09_UTC.jpg	5992
ipcc	BZNtekwnEAK	GraphSidecar	2017-09-19_07-28-37_UTC_1.jpg	5993
thisiszerohour	BmwEQ_6hcpd	GraphSidecar	2018-08-21_18-30-02_UTC_1.jpg	5994
climemechange	Bog8gk5nqHF	GraphImage	2018-10-04_14-36-27_UTC.jpg	5995
climemechange	B2ubqpiHDay	GraphVideo	2019-09-22_19-38-57_UTC.jpg	5996
ipcc	BZOd05jn7kF	GraphSidecar	2017-09-19_14-31-06_UTC_5.jpg	5997
noaaclimate	BUjsUe0jiSh	GraphSidecar	2017-05-26_13-44-49_UTC_4.jpg	5998
climemechange	BlA2nXMhs_r	GraphImage	2018-07-09_13-55-04_UTC.jpg	5999
everydayclimatechange	711KonhEB2	GraphImage	2015-09-20_05-43-36_UTC.jpg	6000
everydayclimatechange	BJ1hRZvD24O	GraphImage	2016-09-02_02-09-16_UTC.jpg	6001
climatesavemovement	B1UHViPpNrW	GraphSidecar	2019-08-18_17-49-03_UTC_1.jpg	6002
climate.change.communication	B4lI-Rcn1Ca	GraphSidecar	2019-11-07_22-04-37_UTC_3.jpg	6003
everydayclimatechange	BO7yaC1jtmc	GraphImage	2017-01-06_19-11-25_UTC.jpg	6004
thisiszerohour	Bljz5xbhxY4	GraphImage	2018-07-23_03-44-47_UTC.jpg	6005
climatereality	Bvuh1-fls7T	GraphVideo	2019-04-01_20-53-49_UTC.jpg	6006
climate.change.communication	B0WBJ8mHoHI	GraphSidecar	2019-07-25_15-02-08_UTC_1.jpg	6007
everydayclimatechange	1UItUrBEB_	GraphImage	2015-04-11_00-31-49_UTC.jpg	6008
cnnclimate	B2Ukx0nJ_3W	GraphImage	2019-09-12_18-37-43_UTC.jpg	6009
climatesavemovement	BTXQgOOAlbq	GraphImage	2017-04-26_21-19-29_UTC.jpg	6010
everydayclimatechange	8GKawnBEI5	GraphImage	2015-09-26_13-57-09_UTC.jpg	6011
ipcc	BjZy7KvDR7n	GraphImage	2018-05-30_13-21-02_UTC.jpg	6012
everydayclimatechange	BBjKqLDhEJr	GraphImage	2016-02-09_02-54-12_UTC.jpg	6013
everydayclimatechange	B5kJMvXoebd	GraphImage	2019-12-02_09-18-45_UTC.jpg	6014
climatechangetruth	BxPciLIHPqW	GraphSidecar	2019-05-09_12-12-30_UTC_1.jpg	6015
everydayclimatechange	Bsu2J-Igj7Q	GraphImage	2019-01-17_10-15-52_UTC.jpg	6016
climemechange	B2mVqbyHYw3	GraphImage	2019-09-19_16-11-58_UTC.jpg	6017
noaaclimate	052RJJK3tP	GraphImage	2015-03-31_19-30-26_UTC.jpg	6018
climemechange	BuL_eJNnxH2	GraphImage	2019-02-22_14-26-38_UTC.jpg	6019
cnnclimate	B1jMTm7jjst	GraphImage	2019-08-24_14-21-05_UTC.jpg	6020
everydayclimatechange	BQ7bMvBD1OC	GraphImage	2017-02-25_08-51-25_UTC.jpg	6021
climatesavemovement	Bd3rFddgGYe	GraphImage	2018-01-13_00-41-23_UTC.jpg	6022
noaaclimate	BVnY2u5jUZo	GraphImage	2017-06-21_20-43-05_UTC.jpg	6023
climatechangetruth	Bw6-33XH8ka	GraphSidecar	2019-05-01_13-28-30_UTC_5.jpg	6024
climate.change.communication	Bz5cFKUnATl	GraphSidecar	2019-07-14_12-39-26_UTC_2.jpg	6025
everydayclimatechange	Bur147CFu5b	GraphImage	2019-03-06_23-18-37_UTC.jpg	6026
climatechangetruth	Bvur-PUn5DN	GraphImage	2019-04-01_22-21-04_UTC.jpg	6027
